"U_year","agegp","L_age","U_age","U_yearBorn","sex","cause","countDeaths","cohortDeaths","pctOfDeaths"
1999,"05-09",5,9,1994,"1","Mental disorders",1,1207,0.08
1999,"05-09",5,9,1994,"1","Musculoskeletal/connective tissue",2,1207,0.17
1999,"05-09",5,9,1994,"1","Neoplasm",341,1207,28.25
1999,"05-09",5,9,1994,"1","Nervous system/sense organs",189,1207,15.66
1999,"05-09",5,9,1994,"1","Originating from perinatal period",2,1207,0.17
1999,"05-09",5,9,1994,"1","Respiratory system",77,1207,6.38
1999,"05-09",5,9,1994,"2","Blood/blood forming organs",10,877,1.14
1999,"05-09",5,9,1994,"2","Circulatory system",46,877,5.25
1999,"05-09",5,9,1994,"2","Congenital anomalies",63,877,7.18
1999,"05-09",5,9,1994,"2","Digestive system",18,877,2.05
1999,"05-09",5,9,1994,"2","Endocrine/nutritional/metabolic/immunity",37,877,4.22
1999,"05-09",5,9,1994,"2","Genitourinary system",6,877,0.68
1999,"05-09",5,9,1994,"2","Ill-defined/Other",7,877,0.8
1999,"05-09",5,9,1994,"2","Infectious/parasitic",59,877,6.73
1999,"05-09",5,9,1994,"2","Injury and poisoning",173,877,19.73
1999,"05-09",5,9,1994,"2","Musculoskeletal/connective tissue",6,877,0.68
1999,"05-09",5,9,1994,"2","Neoplasm",239,877,27.25
1999,"05-09",5,9,1994,"2","Nervous system/sense organs",134,877,15.28
1999,"05-09",5,9,1994,"2","Originating from perinatal period",2,877,0.23
1999,"05-09",5,9,1994,"2","Respiratory system",77,877,8.78
1999,"10-14",10,14,1989,"1","Blood/blood forming organs",11,1496,0.74
1999,"10-14",10,14,1989,"1","Circulatory system",82,1496,5.48
1999,"10-14",10,14,1989,"1","Congenital anomalies",104,1496,6.95
1999,"10-14",10,14,1989,"1","Digestive system",19,1496,1.27
1999,"10-14",10,14,1989,"1","Endocrine/nutritional/metabolic/immunity",51,1496,3.41
1999,"10-14",10,14,1989,"1","Genitourinary system",6,1496,0.4
1999,"10-14",10,14,1989,"1","Ill-defined/Other",16,1496,1.07
1999,"10-14",10,14,1989,"1","Infectious/parasitic",45,1496,3.01
1999,"10-14",10,14,1989,"1","Injury and poisoning",584,1496,39.04
1999,"10-14",10,14,1989,"1","Mental disorders",11,1496,0.74
1999,"10-14",10,14,1989,"1","Musculoskeletal/connective tissue",9,1496,0.6
1999,"10-14",10,14,1989,"1","Neoplasm",288,1496,19.25
1999,"10-14",10,14,1989,"1","Nervous system/sense organs",185,1496,12.37
1999,"10-14",10,14,1989,"1","Respiratory system",84,1496,5.61
1999,"10-14",10,14,1989,"1","Skin and subcutaneous tissue",1,1496,0.07
1999,"10-14",10,14,1989,"2","Blood/blood forming organs",11,1012,1.09
1999,"10-14",10,14,1989,"2","Circulatory system",61,1012,6.03
1999,"10-14",10,14,1989,"2","Congenital anomalies",69,1012,6.82
1999,"10-14",10,14,1989,"2","Digestive system",22,1012,2.17
1999,"10-14",10,14,1989,"2","Endocrine/nutritional/metabolic/immunity",49,1012,4.84
1999,"10-14",10,14,1989,"2","Genitourinary system",6,1012,0.59
1999,"10-14",10,14,1989,"2","Ill-defined/Other",19,1012,1.88
1999,"10-14",10,14,1989,"2","Infectious/parasitic",53,1012,5.24
1999,"10-14",10,14,1989,"2","Injury and poisoning",263,1012,25.99
1999,"10-14",10,14,1989,"2","Mental disorders",10,1012,0.99
1999,"10-14",10,14,1989,"2","Musculoskeletal/connective tissue",11,1012,1.09
1999,"10-14",10,14,1989,"2","Neoplasm",217,1012,21.44
1999,"10-14",10,14,1989,"2","Nervous system/sense organs",143,1012,14.13
1999,"10-14",10,14,1989,"2","Originating from perinatal period",1,1012,0.1
1999,"10-14",10,14,1989,"2","Respiratory system",76,1012,7.51
1999,"10-14",10,14,1989,"2","Skin and subcutaneous tissue",1,1012,0.1
1999,"15-19",15,19,1984,"1","Blood/blood forming organs",25,4643,0.54
1999,"15-19",15,19,1984,"1","Circulatory system",167,4643,3.6
1999,"15-19",15,19,1984,"1","Congenital anomalies",141,4643,3.04
1999,"15-19",15,19,1984,"1","Digestive system",25,4643,0.54
1999,"15-19",15,19,1984,"1","Endocrine/nutritional/metabolic/immunity",87,4643,1.87
1999,"15-19",15,19,1984,"1","Genitourinary system",9,4643,0.19
1999,"15-19",15,19,1984,"1","Ill-defined/Other",58,4643,1.25
1999,"15-19",15,19,1984,"1","Infectious/parasitic",148,4643,3.19
1999,"15-19",15,19,1984,"1","Injury and poisoning",2829,4643,60.93
1999,"15-19",15,19,1984,"1","Mental disorders",244,4643,5.26
1999,"15-19",15,19,1984,"1","Musculoskeletal/connective tissue",9,4643,0.19
1999,"15-19",15,19,1984,"1","Neoplasm",396,4643,8.53
1999,"15-19",15,19,1984,"1","Nervous system/sense organs",360,4643,7.75
1999,"15-19",15,19,1984,"1","Respiratory system",144,4643,3.1
1999,"15-19",15,19,1984,"1","Skin and subcutaneous tissue",1,4643,0.02
1999,"15-19",15,19,1984,"2","Blood/blood forming organs",17,2087,0.81
1999,"15-19",15,19,1984,"2","Circulatory system",139,2087,6.66
1999,"15-19",15,19,1984,"2","Congenital anomalies",90,2087,4.31
1999,"15-19",15,19,1984,"2","Digestive system",34,2087,1.63
1999,"15-19",15,19,1984,"2","Endocrine/nutritional/metabolic/immunity",93,2087,4.46
1999,"15-19",15,19,1984,"2","Genitourinary system",8,2087,0.38
1999,"15-19",15,19,1984,"2","Ill-defined/Other",21,2087,1.01
1999,"15-19",15,19,1984,"2","Infectious/parasitic",128,2087,6.13
1999,"15-19",15,19,1984,"2","Injury and poisoning",897,2087,42.98
1999,"15-19",15,19,1984,"2","Mental disorders",64,2087,3.07
1999,"15-19",15,19,1984,"2","Musculoskeletal/connective tissue",29,2087,1.39
1999,"15-19",15,19,1984,"2","Neoplasm",289,2087,13.85
1999,"15-19",15,19,1984,"2","Nervous system/sense organs",158,2087,7.57
1999,"15-19",15,19,1984,"2","Originating from perinatal period",1,2087,0.05
1999,"15-19",15,19,1984,"2","Pregnancy/childbirth/puerperium",8,2087,0.38
1999,"15-19",15,19,1984,"2","Respiratory system",107,2087,5.13
1999,"15-19",15,19,1984,"2","Skin and subcutaneous tissue",4,2087,0.19
1999,"20-24",20,24,1979,"1","Blood/blood forming organs",19,6870,0.28
1999,"20-24",20,24,1979,"1","Circulatory system",289,6870,4.21
1999,"20-24",20,24,1979,"1","Congenital anomalies",113,6870,1.64
1999,"20-24",20,24,1979,"1","Digestive system",71,6870,1.03
1999,"20-24",20,24,1979,"1","Endocrine/nutritional/metabolic/immunity",101,6870,1.47
1999,"20-24",20,24,1979,"1","Genitourinary system",24,6870,0.35
1999,"20-24",20,24,1979,"1","Ill-defined/Other",101,6870,1.47
1999,"20-24",20,24,1979,"1","Infectious/parasitic",109,6870,1.59
1999,"20-24",20,24,1979,"1","Injury and poisoning",4436,6870,64.57
1999,"20-24",20,24,1979,"1","Mental disorders",545,6870,7.93
1999,"20-24",20,24,1979,"1","Musculoskeletal/connective tissue",9,6870,0.13
1999,"20-24",20,24,1979,"1","Neoplasm",540,6870,7.86
1999,"20-24",20,24,1979,"1","Nervous system/sense organs",291,6870,4.24
1999,"20-24",20,24,1979,"1","Originating from perinatal period",1,6870,0.01
1999,"20-24",20,24,1979,"1","Respiratory system",216,6870,3.14
1999,"20-24",20,24,1979,"1","Skin and subcutaneous tissue",5,6870,0.07
1999,"20-24",20,24,1979,"2","Blood/blood forming organs",12,2474,0.49
1999,"20-24",20,24,1979,"2","Circulatory system",206,2474,8.33
1999,"20-24",20,24,1979,"2","Congenital anomalies",77,2474,3.11
1999,"20-24",20,24,1979,"2","Digestive system",58,2474,2.34
1999,"20-24",20,24,1979,"2","Endocrine/nutritional/metabolic/immunity",109,2474,4.41
1999,"20-24",20,24,1979,"2","Genitourinary system",19,2474,0.77
1999,"20-24",20,24,1979,"2","Ill-defined/Other",38,2474,1.54
1999,"20-24",20,24,1979,"2","Infectious/parasitic",90,2474,3.64
1999,"20-24",20,24,1979,"2","Injury and poisoning",1008,2474,40.74
1999,"20-24",20,24,1979,"2","Mental disorders",106,2474,4.28
1999,"20-24",20,24,1979,"2","Musculoskeletal/connective tissue",14,2474,0.57
1999,"20-24",20,24,1979,"2","Neoplasm",395,2474,15.97
1999,"20-24",20,24,1979,"2","Nervous system/sense organs",159,2474,6.43
1999,"20-24",20,24,1979,"2","Originating from perinatal period",1,2474,0.04
1999,"20-24",20,24,1979,"2","Pregnancy/childbirth/puerperium",31,2474,1.25
1999,"20-24",20,24,1979,"2","Respiratory system",146,2474,5.9
1999,"20-24",20,24,1979,"2","Skin and subcutaneous tissue",5,2474,0.2
1999,"25-29",25,29,1974,"1","Blood/blood forming organs",38,8912,0.43
1999,"25-29",25,29,1974,"1","Circulatory system",591,8912,6.63
1999,"25-29",25,29,1974,"1","Congenital anomalies",164,8912,1.84
1999,"25-29",25,29,1974,"1","Digestive system",165,8912,1.85
1999,"25-29",25,29,1974,"1","Endocrine/nutritional/metabolic/immunity",147,8912,1.65
1999,"25-29",25,29,1974,"1","Genitourinary system",39,8912,0.44
1999,"25-29",25,29,1974,"1","Ill-defined/Other",180,8912,2.02
1999,"25-29",25,29,1974,"1","Infectious/parasitic",196,8912,2.2
1999,"25-29",25,29,1974,"1","Injury and poisoning",5204,8912,58.39
1999,"25-29",25,29,1974,"1","Mental disorders",725,8912,8.14
1999,"25-29",25,29,1974,"1","Musculoskeletal/connective tissue",13,8912,0.15
1999,"25-29",25,29,1974,"1","Neoplasm",794,8912,8.91
1999,"25-29",25,29,1974,"1","Nervous system/sense organs",376,8912,4.22
1999,"25-29",25,29,1974,"1","Respiratory system",276,8912,3.1
1999,"25-29",25,29,1974,"1","Skin and subcutaneous tissue",4,8912,0.04
1999,"25-29",25,29,1974,"2","Blood/blood forming organs",14,3504,0.4
1999,"25-29",25,29,1974,"2","Circulatory system",400,3504,11.42
1999,"25-29",25,29,1974,"2","Congenital anomalies",107,3504,3.05
1999,"25-29",25,29,1974,"2","Digestive system",134,3504,3.82
1999,"25-29",25,29,1974,"2","Endocrine/nutritional/metabolic/immunity",121,3504,3.45
1999,"25-29",25,29,1974,"2","Genitourinary system",32,3504,0.91
1999,"25-29",25,29,1974,"2","Ill-defined/Other",38,3504,1.08
1999,"25-29",25,29,1974,"2","Infectious/parasitic",139,3504,3.97
1999,"25-29",25,29,1974,"2","Injury and poisoning",1155,3504,32.96
1999,"25-29",25,29,1974,"2","Mental disorders",126,3504,3.6
1999,"25-29",25,29,1974,"2","Musculoskeletal/connective tissue",29,3504,0.83
1999,"25-29",25,29,1974,"2","Neoplasm",748,3504,21.35
1999,"25-29",25,29,1974,"2","Nervous system/sense organs",235,3504,6.71
1999,"25-29",25,29,1974,"2","Pregnancy/childbirth/puerperium",48,3504,1.37
1999,"25-29",25,29,1974,"2","Respiratory system",176,3504,5.02
1999,"25-29",25,29,1974,"2","Skin and subcutaneous tissue",2,3504,0.06
1999,"30-34",30,34,1969,"1","Blood/blood forming organs",31,10968,0.28
1999,"30-34",30,34,1969,"1","Circulatory system",1154,10968,10.52
1999,"30-34",30,34,1969,"1","Congenital anomalies",140,10968,1.28
1999,"30-34",30,34,1969,"1","Digestive system",507,10968,4.62
1999,"30-34",30,34,1969,"1","Endocrine/nutritional/metabolic/immunity",206,10968,1.88
1999,"30-34",30,34,1969,"1","Genitourinary system",54,10968,0.49
1999,"30-34",30,34,1969,"1","Ill-defined/Other",185,10968,1.69
1999,"30-34",30,34,1969,"1","Infectious/parasitic",394,10968,3.59
1999,"30-34",30,34,1969,"1","Injury and poisoning",5342,10968,48.71
1999,"30-34",30,34,1969,"1","Mental disorders",699,10968,6.37
1999,"30-34",30,34,1969,"1","Musculoskeletal/connective tissue",26,10968,0.24
1999,"30-34",30,34,1969,"1","Neoplasm",1281,10968,11.68
1999,"30-34",30,34,1969,"1","Nervous system/sense organs",470,10968,4.29
1999,"30-34",30,34,1969,"1","Originating from perinatal period",1,10968,0.01
1999,"30-34",30,34,1969,"1","Respiratory system",471,10968,4.29
1999,"30-34",30,34,1969,"1","Skin and subcutaneous tissue",7,10968,0.06
1999,"30-34",30,34,1969,"2","Blood/blood forming organs",30,5266,0.57
1999,"30-34",30,34,1969,"2","Circulatory system",620,5266,11.77
1999,"30-34",30,34,1969,"2","Congenital anomalies",133,5266,2.53
1999,"30-34",30,34,1969,"2","Digestive system",285,5266,5.41
1999,"30-34",30,34,1969,"2","Endocrine/nutritional/metabolic/immunity",126,5266,2.39
1999,"30-34",30,34,1969,"2","Genitourinary system",58,5266,1.1
1999,"30-34",30,34,1969,"2","Ill-defined/Other",65,5266,1.23
1999,"30-34",30,34,1969,"2","Infectious/parasitic",180,5266,3.42
1999,"30-34",30,34,1969,"2","Injury and poisoning",1233,5266,23.41
1999,"30-34",30,34,1969,"2","Mental disorders",144,5266,2.73
1999,"30-34",30,34,1969,"2","Musculoskeletal/connective tissue",52,5266,0.99
1999,"30-34",30,34,1969,"2","Neoplasm",1706,5266,32.4
1999,"30-34",30,34,1969,"2","Nervous system/sense organs",284,5266,5.39
1999,"30-34",30,34,1969,"2","Originating from perinatal period",3,5266,0.06
1999,"30-34",30,34,1969,"2","Pregnancy/childbirth/puerperium",55,5266,1.04
1999,"30-34",30,34,1969,"2","Respiratory system",284,5266,5.39
1999,"30-34",30,34,1969,"2","Skin and subcutaneous tissue",8,5266,0.15
1999,"35-39",35,39,1964,"1","Blood/blood forming organs",43,12780,0.34
1999,"35-39",35,39,1964,"1","Circulatory system",2316,12780,18.12
1999,"35-39",35,39,1964,"1","Congenital anomalies",127,12780,0.99
1999,"35-39",35,39,1964,"1","Digestive system",1008,12780,7.89
1999,"35-39",35,39,1964,"1","Endocrine/nutritional/metabolic/immunity",232,12780,1.82
1999,"35-39",35,39,1964,"1","Genitourinary system",60,12780,0.47
1999,"35-39",35,39,1964,"1","Ill-defined/Other",215,12780,1.68
1999,"35-39",35,39,1964,"1","Infectious/parasitic",486,12780,3.8
1999,"35-39",35,39,1964,"1","Injury and poisoning",4475,12780,35.02
1999,"35-39",35,39,1964,"1","Mental disorders",565,12780,4.42
1999,"35-39",35,39,1964,"1","Musculoskeletal/connective tissue",32,12780,0.25
1999,"35-39",35,39,1964,"1","Neoplasm",2061,12780,16.13
1999,"35-39",35,39,1964,"1","Nervous system/sense organs",566,12780,4.43
1999,"35-39",35,39,1964,"1","Originating from perinatal period",1,12780,0.01
1999,"35-39",35,39,1964,"1","Respiratory system",585,12780,4.58
1999,"35-39",35,39,1964,"1","Skin and subcutaneous tissue",8,12780,0.06
1999,"35-39",35,39,1964,"2","Blood/blood forming organs",32,7703,0.42
1999,"35-39",35,39,1964,"2","Circulatory system",1025,7703,13.31
1999,"35-39",35,39,1964,"2","Congenital anomalies",98,7703,1.27
1999,"35-39",35,39,1964,"2","Digestive system",579,7703,7.52
1999,"35-39",35,39,1964,"2","Endocrine/nutritional/metabolic/immunity",152,7703,1.97
1999,"35-39",35,39,1964,"2","Genitourinary system",72,7703,0.93
1999,"35-39",35,39,1964,"2","Ill-defined/Other",67,7703,0.87
1999,"35-39",35,39,1964,"2","Infectious/parasitic",193,7703,2.51
1999,"35-39",35,39,1964,"2","Injury and poisoning",1259,7703,16.34
1999,"35-39",35,39,1964,"2","Mental disorders",129,7703,1.67
1999,"35-39",35,39,1964,"2","Musculoskeletal/connective tissue",68,7703,0.88
1999,"35-39",35,39,1964,"2","Neoplasm",3222,7703,41.83
1999,"35-39",35,39,1964,"2","Nervous system/sense organs",337,7703,4.37
1999,"35-39",35,39,1964,"2","Pregnancy/childbirth/puerperium",44,7703,0.57
1999,"35-39",35,39,1964,"2","Respiratory system",417,7703,5.41
1999,"35-39",35,39,1964,"2","Skin and subcutaneous tissue",9,7703,0.12
1999,"40-44",40,44,1959,"1","Blood/blood forming organs",32,16738,0.19
1999,"40-44",40,44,1959,"1","Circulatory system",4472,16738,26.72
1999,"40-44",40,44,1959,"1","Congenital anomalies",97,16738,0.58
1999,"40-44",40,44,1959,"1","Digestive system",1739,16738,10.39
1999,"40-44",40,44,1959,"1","Endocrine/nutritional/metabolic/immunity",293,16738,1.75
1999,"40-44",40,44,1959,"1","Genitourinary system",98,16738,0.59
1999,"40-44",40,44,1959,"1","Ill-defined/Other",215,16738,1.28
1999,"40-44",40,44,1959,"1","Infectious/parasitic",467,16738,2.79
1999,"40-44",40,44,1959,"1","Injury and poisoning",3794,16738,22.67
1999,"40-44",40,44,1959,"1","Mental disorders",456,16738,2.72
1999,"40-44",40,44,1959,"1","Musculoskeletal/connective tissue",38,16738,0.23
1999,"40-44",40,44,1959,"1","Neoplasm",3615,16738,21.6
1999,"40-44",40,44,1959,"1","Nervous system/sense organs",567,16738,3.39
1999,"40-44",40,44,1959,"1","Respiratory system",838,16738,5.01
1999,"40-44",40,44,1959,"1","Skin and subcutaneous tissue",17,16738,0.1
1999,"40-44",40,44,1959,"2","Blood/blood forming organs",46,11034,0.42
1999,"40-44",40,44,1959,"2","Circulatory system",1746,11034,15.82
1999,"40-44",40,44,1959,"2","Congenital anomalies",116,11034,1.05
1999,"40-44",40,44,1959,"2","Digestive system",926,11034,8.39
1999,"40-44",40,44,1959,"2","Endocrine/nutritional/metabolic/immunity",175,11034,1.59
1999,"40-44",40,44,1959,"2","Genitourinary system",78,11034,0.71
1999,"40-44",40,44,1959,"2","Ill-defined/Other",80,11034,0.73
1999,"40-44",40,44,1959,"2","Infectious/parasitic",169,11034,1.53
1999,"40-44",40,44,1959,"2","Injury and poisoning",1192,11034,10.8
1999,"40-44",40,44,1959,"2","Mental disorders",152,11034,1.38
1999,"40-44",40,44,1959,"2","Musculoskeletal/connective tissue",72,11034,0.65
1999,"40-44",40,44,1959,"2","Neoplasm",5273,11034,47.79
1999,"40-44",40,44,1959,"2","Nervous system/sense organs",435,11034,3.94
1999,"40-44",40,44,1959,"2","Pregnancy/childbirth/puerperium",8,11034,0.07
1999,"40-44",40,44,1959,"2","Respiratory system",553,11034,5.01
1999,"40-44",40,44,1959,"2","Skin and subcutaneous tissue",13,11034,0.12
1999,"45-49",45,49,1954,"1","Blood/blood forming organs",57,26199,0.22
1999,"45-49",45,49,1954,"1","Circulatory system",8570,26199,32.71
1999,"45-49",45,49,1954,"1","Congenital anomalies",122,26199,0.47
1999,"45-49",45,49,1954,"1","Digestive system",2534,26199,9.67
1999,"45-49",45,49,1954,"1","Endocrine/nutritional/metabolic/immunity",384,26199,1.47
1999,"45-49",45,49,1954,"1","Genitourinary system",142,26199,0.54
1999,"45-49",45,49,1954,"1","Ill-defined/Other",247,26199,0.94
1999,"45-49",45,49,1954,"1","Infectious/parasitic",486,26199,1.86
1999,"45-49",45,49,1954,"1","Injury and poisoning",3643,26199,13.91
1999,"45-49",45,49,1954,"1","Mental disorders",387,26199,1.48
1999,"45-49",45,49,1954,"1","Musculoskeletal/connective tissue",54,26199,0.21
1999,"45-49",45,49,1954,"1","Neoplasm",7400,26199,28.25
1999,"45-49",45,49,1954,"1","Nervous system/sense organs",720,26199,2.75
1999,"45-49",45,49,1954,"1","Respiratory system",1435,26199,5.48
1999,"45-49",45,49,1954,"1","Skin and subcutaneous tissue",18,26199,0.07
1999,"45-49",45,49,1954,"2","Blood/blood forming organs",44,17416,0.25
1999,"45-49",45,49,1954,"2","Circulatory system",3095,17416,17.77
1999,"45-49",45,49,1954,"2","Congenital anomalies",106,17416,0.61
1999,"45-49",45,49,1954,"2","Digestive system",1311,17416,7.53
1999,"45-49",45,49,1954,"2","Endocrine/nutritional/metabolic/immunity",236,17416,1.36
1999,"45-49",45,49,1954,"2","Genitourinary system",130,17416,0.75
1999,"45-49",45,49,1954,"2","Ill-defined/Other",87,17416,0.5
1999,"45-49",45,49,1954,"2","Infectious/parasitic",178,17416,1.02
1999,"45-49",45,49,1954,"2","Injury and poisoning",1222,17416,7.02
1999,"45-49",45,49,1954,"2","Mental disorders",156,17416,0.9
1999,"45-49",45,49,1954,"2","Musculoskeletal/connective tissue",111,17416,0.64
1999,"45-49",45,49,1954,"2","Neoplasm",9195,17416,52.8
1999,"45-49",45,49,1954,"2","Nervous system/sense organs",604,17416,3.47
1999,"45-49",45,49,1954,"2","Pregnancy/childbirth/puerperium",1,17416,0.01
1999,"45-49",45,49,1954,"2","Respiratory system",922,17416,5.29
1999,"45-49",45,49,1954,"2","Skin and subcutaneous tissue",18,17416,0.1
1999,"50-54",50,54,1949,"1","Blood/blood forming organs",80,41506,0.19
1999,"50-54",50,54,1949,"1","Circulatory system",15409,41506,37.12
1999,"50-54",50,54,1949,"1","Congenital anomalies",146,41506,0.35
1999,"50-54",50,54,1949,"1","Digestive system",3070,41506,7.4
1999,"50-54",50,54,1949,"1","Endocrine/nutritional/metabolic/immunity",534,41506,1.29
1999,"50-54",50,54,1949,"1","Genitourinary system",187,41506,0.45
1999,"50-54",50,54,1949,"1","Ill-defined/Other",254,41506,0.61
1999,"50-54",50,54,1949,"1","Infectious/parasitic",416,41506,1
1999,"50-54",50,54,1949,"1","Injury and poisoning",3220,41506,7.76
1999,"50-54",50,54,1949,"1","Mental disorders",332,41506,0.8
1999,"50-54",50,54,1949,"1","Musculoskeletal/connective tissue",101,41506,0.24
1999,"50-54",50,54,1949,"1","Neoplasm",14343,41506,34.56
1999,"50-54",50,54,1949,"1","Nervous system/sense organs",845,41506,2.04
1999,"50-54",50,54,1949,"1","Originating from perinatal period",1,41506,0
1999,"50-54",50,54,1949,"1","Respiratory system",2536,41506,6.11
